03/09/2018,PoP-MG,PoP-PE,0,31651,316940804195804,31969,0.0328103080885976,31667,31688,31722
03/09/2018,PoP-MG,PoP-PI,0,47281,574187582417582,118740,187681656584757,47344,47405,80153
03/09/2018,PoP-MG,PoP-PR,0,14826,157051901140684,17017,0.589663477886962,14867,15725,16590
03/09/2018,PoP-MG,PoP-RJ,0,8046,813347202797203,10239,0.144519497576121,8091,81175,8156
03/09/2018,PoP-MG,PoP-RN,0,47526,49377021978022,59730,364362492917684,47565,47610,53534
03/09/2018,PoP-MG,PoP-RO,2,54043,878877719298246,144283,23641505203994,54195,89996,104798
03/09/2018,PoP-MG,PoP-RR,0,72698,781156441441442,123874,138671509738198,72743,72786,98578
03/09/2018,PoP-MG,PoP-RS,0,26166,319543176895307,123086,747432229200708,27929,29687,39736
03/09/2018,PoP-MG,PoP-SC,0,19212,259593501805054,119271,132087418378331,19482,22713,32801
03/09/2018,PoP-MG,PoP-SE,0,25883,260195,28528,0.281747333618738,25929,25.96,26019
03/09/2018,PoP-MG,PoP-SP,0,9807,105799018181818,64265,425866440217175,9861,9893,9973
03/09/2018,PoP-MG,PoP-TO,0,35548,422565018315018,88854,159771688919654,35582,35610,61717
03/09/2018,PoP-MS,PoP-AC,4,34181,734274601449276,100726,192376953048446,35960,81299,94270
03/09/2018,PoP-MS,PoP-AL,0,74640,750425433962264,83818,111367148696201,74783,74856,74939
03/09/2018,PoP-MS,PoP-AM,0,73972,7426994140625,89212,116474922676935,74043,74114,74181
03/09/2018,PoP-MS,PoP-AP,0,72433,726186431924883,83635,0.768248015676994,72514,72557,72608
03/09/2018,PoP-MS,PoP-BA,0,56851,654256090225564,96533,344950445625431,60107,661805,66266
03/09/2018,PoP-MS,PoP-CE,0,58277,846701747211896,140580,365176828262074,58352,58480,139270
03/09/2018,PoP-MS,PoP-DF,0,27998,282600079681275,34642,0.907077284434088,28062,28110,28158
03/09/2018,PoP-MS,PoP-ES,0,41990,468888006756757,83702,669986806225762,42124,437565,57542
03/09/2018,PoP-MS,PoP-GO,0,25174,25346937037037,37197,0.725192398338571,25245,253015,25354
03/09/2018,PoP-MS,PoP-MA,0,71969,731048489208634,83629,203208512504191,72025,72092,76790
03/09/2018,PoP-MS,PoP-MG,0,33735,441609038461539,48233,389170593683883,34708,45813,45875
03/09/2018,PoP-MS,PoP-MT,0,10133,104672049469965,30192,139469772025965,10201,10264,10331
